chrom	start	end	gene	cov	strand	numSamples	clusters
NC_005823.1	333422	333649	unaware	3	+	1	474
NC_005823.1	333913	334087	unaware	4	+	1	475
NC_005823.1	334299	334641	LIC_RS01510	1	+	1	476
NC_005823.1	334400	335246	LIC_RS01510	1	+	1	477
NC_005823.1	334479	335152	LIC_RS01510	1	+	1	478
NC_005823.1	334503	335240	LIC_RS01510	7	+	3	479
NC_005823.1	335196	335604	LIC_RS01515	4	+	6	480
NC_005823.1	335289	335496	LIC_RS01515	1	+	1	481
NC_005823.1	335812	336721	unaware	4	+	1	482
NC_005823.1	337261	337427	unaware	2	+	1	483
NC_005823.1	337506	337635	unaware	2	+	1	484
NC_005823.1	337938	338882	LIC_RS01525	6	+	4	485
NC_005823.1	338000	338516	LIC_RS01525	3	+	2	486
NC_005823.1	338033	339611	LIC_RS01525	7	+	1	487
NC_005823.1	338669	339067	LIC_RS01530	2	+	1	488
NC_005823.1	339998	340328	LIC_RS01540	1	+	1	489
NC_005823.1	340036	340304	LIC_RS01540	1	+	1	490
NC_005823.1	340106	340433	LIC_RS01540	1	+	1	491
NC_005823.1	340152	340430	LIC_RS01540	1	+	2	492
NC_005823.1	340178	340793	LIC_RS01540	1	+	1	493
NC_005823.1	341988	342824	LIC_RS01560	3	+	1	494
NC_005823.1	342506	342844	LIC_RS01565	1	+	1	495
NC_005823.1	342575	343024	LIC_RS01565	9	+	3	496
NC_005823.1	342616	342796	LIC_RS01565	5	+	2	497
NC_005823.1	342734	343332	unaware:LIC_RS01570	41	+	5	498
NC_005823.1	343573	344552	LIC_RS01575	1	+	2	499
NC_005823.1	344277	345076	LIC_RS01575	1	+	1	500
NC_005823.1	344733	345068	unaware	3	+	1	501
NC_005823.1	345204	345981	unaware	2	+	1	502
NC_005823.1	345296	345969	unaware	9	+	1	503
NC_005823.1	346879	348035	unaware	2	+	1	504
NC_005823.1	348029	348474	LIC_RS01595:unaware:LIC_RS01595:LIC_RS01595	2	+	5	505
NC_005823.1	348958	349794	unaware	5	+	1	506
NC_005823.1	349253	349798	unaware	2	+	1	507
NC_005823.1	352386	353142	unaware	4	+	2	508
NC_005823.1	355565	356146	LIC_RS01620	1	+	1	509
NC_005823.1	355800	356111	LIC_RS01620	1	+	1	510
NC_005823.1	355829	356667	LIC_RS01620	3	+	3	511
NC_005823.1	356259	356535	unaware	3	+	1	512
NC_005823.1	356651	357230	unaware	15	+	4	513
NC_005823.1	359084	359959	unaware	11	+	4	514
NC_005823.1	359721	360467	LIC_RS01640	1	+	1	515
NC_005823.1	359835	361296	LIC_RS01645	1	+	1	516
NC_005823.1	360003	360482	LIC_RS01640	1	+	1	517
NC_005823.1	361056	361754	LIC_RS01645	2	+	1	518
NC_005823.1	361227	361919	LIC_RS01645	2	+	3	519
NC_005823.1	361258	362761	LIC_RS01650	24	+	5	520
NC_005823.1	361908	362150	LIC_RS01650	1	+	1	521
NC_005823.1	365996	366759	unaware	2	+	1	522
NC_005823.1	366261	366807	unaware	4	+	2	523
NC_005823.1	366714	367158	unaware	4	+	1	524
NC_005823.1	366817	367161	unaware	2	+	1	525
NC_005823.1	367858	368289	LIC_RS01680	29	+	4	526
NC_005823.1	368360	368587	unaware	20	+	1	527
NC_005823.1	368631	369961	LIC_RS01685	5	+	1	528
NC_005823.1	371790	372461	unaware	3	+	3	529
NC_005823.1	371844	372184	unaware	2	+	1	530
NC_005823.1	372623	373629	LIC_RS01700	2	+	1	531
NC_005823.1	372675	373465	unaware	21	+	5	532
NC_005823.1	374416	375202	unaware	3	+	3	533
NC_005823.1	375409	375813	unaware	3	+	1	534
NC_005823.1	377376	378640	LIC_RS01725	1	+	1	535
NC_005823.1	377566	377803	LIC_RS01725	1	+	1	536
NC_005823.1	377728	378663	LIC_RS01730	1	+	1	537
NC_005823.1	377909	378063	unaware	2	+	1	538
NC_005823.1	378034	378408	LIC_RS01730	2	+	2	539
NC_005823.1	378079	378984	LIC_RS01730	1	+	1	540
NC_005823.1	379080	379772	unaware	2	+	1	541
NC_005823.1	379680	380693	LIC_RS22080	1	+	1	542
NC_005823.1	379756	380543	LIC_RS22080	1	+	1	543
NC_005823.1	380171	380722	LIC_RS22080	1	+	1	544
NC_005823.1	380343	380975	LIC_RS22080	2	+	1	545
NC_005823.1	380475	380724	LIC_RS22080	1	+	3	546
NC_005823.1	383457	384094	unaware	4	+	1	547
NC_005823.1	383899	384140	unaware	3	+	1	548
NC_005823.1	386288	386753	unaware	2	+	1	549
NC_005823.1	386906	387764	unaware	3	+	1	550
NC_005823.1	387839	388956	unaware	10	+	4	551
NC_005823.1	388977	390195	unaware	2	+	1	552
NC_005823.1	389286	390146	unaware	2	+	1	553
NC_005823.1	389448	390196	LIC_RS01785	1	+	1	554
NC_005823.1	389795	390094	unaware	2	+	1	555
NC_005823.1	389826	390207	LIC_RS01785	230	+	6	556
NC_005823.1	390821	391461	unaware	4	+	1	557
NC_005823.1	391186	391698	LIC_RS01795	15	+	1	558
NC_005823.1	391341	391773	LIC_RS01795	2	+	1	559
NC_005823.1	391709	391946	unaware	11	+	2	560
NC_005823.1	391742	392646	unaware	3	+	1	561
NC_005823.1	392298	392852	unaware	2	+	1	562
NC_005823.1	393272	393520	unaware	2	+	1	563
NC_005823.1	393473	394572	unaware	4	+	1	564
NC_005823.1	394078	394557	unaware	2	+	1	565
NC_005823.1	394103	394558	LIC_RS01805:unaware:unaware:unaware	49	+	6	566
NC_005823.1	394176	394537	LIC_RS01805	78	+	6	567
NC_005823.1	396864	397583	LIC_RS01820	19	+	5	568
NC_005823.1	396897	398202	LIC_RS01820	12	+	1	569
NC_005823.1	397580	397968	unaware	2	+	1	570
NC_005823.1	397693	397945	LIC_RS01825	1	+	1	571
NC_005823.1	397871	398886	LIC_RS01825	1	+	1	572
NC_005823.1	398050	398290	unaware	2	+	1	573
NC_005823.1	398588	398960	LIC_RS01830	4	+	1	574
NC_005823.1	398803	400534	LIC_RS01830	23	+	3	575
NC_005823.1	399249	399507	unaware	2	+	1	576
NC_005823.1	399556	399902	unaware	2	+	1	577
NC_005823.1	400894	401178	unaware	2	+	1	578
NC_005823.1	402494	402755	unaware	2	+	1	579
NC_005823.1	402803	403143	unaware	2	+	2	580
NC_005823.1	403984	404407	unaware	3	+	1	581
NC_005823.1	407057	407243	unaware	2	+	1	582
NC_005823.1	409720	410548	unaware	6	+	2	583
NC_005823.1	410127	410545	LIC_RS01880	58	+	5	584
NC_005823.1	410429	410803	unaware	103	+	1	585
NC_005823.1	413248	414012	LIC_RS20030	21	+	5	586
NC_005823.1	413368	413754	LIC_RS01895	1	+	1	587
NC_005823.1	414967	415522	unaware	2	+	1	588
NC_005823.1	415767	416843	unaware	4	+	1	589
NC_005823.1	415949	416544	unaware	3	+	1	590
NC_005823.1	417614	418029	unaware	3	+	1	591
NC_005823.1	417639	417815	unaware	4	+	1	592
NC_005823.1	419701	420315	unaware	8	+	3	593
NC_005823.1	423441	423724	unaware	2	+	1	594
NC_005823.1	423485	423852	LIC_RS01930	5	+	3	595
NC_005823.1	423707	424185	unaware	3	+	1	596
NC_005823.1	423866	424193	unaware	2	+	1	597
NC_005823.1	424639	425296	unaware	2	+	1	598
NC_005823.1	424855	425006	unaware	2	+	1	599
NC_005823.1	426908	427875	LIC_RS01950:LIC_RS22345:LIC_RS01950	2	+	3	600
NC_005823.1	427114	427591	LIC_RS01950	1	+	1	601
NC_005823.1	428555	428729	unaware	3	+	2	602
NC_005823.1	429064	430186	LIC_RS01960	9	+	5	603
NC_005823.1	429315	430812	LIC_RS01965	3	+	1	604
NC_005823.1	429887	430188	LIC_RS01965	8	+	2	605
NC_005823.1	434819	435189	unaware	2	+	2	606
NC_005823.1	435805	437131	LIC_RS01995	8	+	3	607
NC_005823.1	435965	436508	LIC_RS02000	74	+	5	608
NC_005823.1	439078	439503	unaware	2	+	1	609
NC_005823.1	439608	440072	LIC_RS02010:unaware	2	+	2	610
NC_005823.1	439718	440437	LIC_RS02010	6	+	4	611
NC_005823.1	439876	441686	unaware	15	+	2	612
NC_005823.1	440414	440679	LIC_RS02015	3	+	1	613
NC_005823.1	440438	441283	LIC_RS02015	34	+	2	614
NC_005823.1	442103	442612	unaware	3	+	1	615
NC_005823.1	442675	443171	unaware	3	+	1	616
NC_005823.1	442826	442945	unaware	2	+	1	617
NC_005823.1	443409	443823	unaware	2	+	1	618
NC_005823.1	444573	445068	unaware	2	+	1	619
NC_005823.1	444965	445853	LIC_RS23260:LIC_RS02030	79	+	7	620
NC_005823.1	445237	445366	LIC_RS02030	1	+	1	621
NC_005823.1	447640	448582	LIC_RS02035	14	+	4	622
NC_005823.1	448536	449610	unaware	3	+	1	623
NC_005823.1	449552	449765	unaware	19	+	5	624
NC_005823.1	451524	451868	unaware	2	+	2	625
NC_005823.1	452377	453134	unaware	11	+	4	626
NC_005823.1	452888	453638	unaware	2	+	1	627
NC_005823.1	452917	454471	unaware	8	+	1	628
NC_005823.1	452975	454408	LIC_RS02070:LIC_RS02075	38	+	6	629
NC_005823.1	453805	454477	LIC_RS02075	1	+	1	630
NC_005823.1	456852	458182	LIC_RS02095:unaware	29	+	4	631
NC_005823.1	457165	458204	LIC_RS02095	4	+	1	632
NC_005823.1	457321	458535	unaware:LIC_RS02100	54	+	2	633
NC_005823.1	458153	458672	LIC_RS02100:unaware	41	+	4	634
NC_005823.1	459767	460507	unaware	7	+	4	635
NC_005823.1	459862	460582	LIC_RS02110	83	+	5	636
NC_005823.1	460004	460787	LIC_RS02115	3	+	1	637
NC_005823.1	460570	460885	LIC_RS02120	57	+	4	638
NC_005823.1	461234	461460	unaware	2	+	1	639
NC_005823.1	462708	463332	LIC_RS02125	26	+	3	640
NC_005823.1	464942	465902	unaware	2	+	1	641
NC_005823.1	465107	466115	unaware	3	+	1	642
NC_005823.1	465813	466057	unaware	2	+	1	643
NC_005823.1	466746	467374	LIC_RS02135	12	+	5	644
NC_005823.1	469283	470142	LIC_RS02150	2	+	1	645
NC_005823.1	469306	469690	LIC_RS02150	1	+	1	646
NC_005823.1	469332	469838	LIC_RS02150	12	+	1	647
NC_005823.1	469390	469684	LIC_RS02150	1	+	1	648
NC_005823.1	469810	470708	LIC_RS02155	8	+	3	649
NC_005823.1	469832	471315	LIC_RS02155	3	+	1	650
NC_005823.1	470442	470645	unaware	2	+	1	651
NC_005823.1	471174	471698	unaware	12	+	1	652
NC_005823.1	471338	471698	unaware	60	+	4	653
NC_005823.1	471916	472929	LIC_RS02160:unaware	3	+	2	654
NC_005823.1	471958	472861	LIC_RS02160	2	+	1	655
NC_005823.1	472134	472693	LIC_RS02160	2	+	2	656
NC_005823.1	474155	474928	LIC_RS02170	1	+	1	657
NC_005823.1	474214	474704	LIC_RS02170	4	+	2	658
NC_005823.1	474355	474587	LIC_RS02170	1	+	1	659
NC_005823.1	475272	475467	unaware	5	+	1	660
NC_005823.1	475800	476673	LIC_RS02185	12	+	3	661
NC_005823.1	475882	476673	unaware	4	+	1	662
NC_005823.1	478209	478668	unaware	3	+	2	663
NC_005823.1	478333	479121	unaware	3	+	2	664
NC_005823.1	480815	481585	unaware	3	+	1	665
NC_005823.1	481466	482130	unaware	4	+	1	666
NC_005823.1	481539	482107	unaware	3	+	1	667
NC_005823.1	481685	482107	LIC_RS02195	504	+	6	668
NC_005823.1	484384	484991	unaware	3	+	1	669
NC_005823.1	486203	486769	unaware	2	+	1	670
NC_005823.1	486411	486724	unaware	20	+	3	671
NC_005823.1	486565	487332	LIC_RS02215	78	+	5	672
NC_005823.1	487640	487996	LIC_RS02220	2	+	2	673
NC_005823.1	487663	487971	LIC_RS02220	3	+	1	674
NC_005823.1	487704	487980	LIC_RS02220	1	+	1	675
NC_005823.1	487782	488706	LIC_RS02220	3	+	3	676
NC_005823.1	487843	488240	LIC_RS02225	1	+	1	677
NC_005823.1	487923	488458	LIC_RS02225	4	+	3	678
NC_005823.1	487981	488375	LIC_RS02225	4	+	1	679
NC_005823.1	488641	488800	unaware	331	+	6	680
NC_005823.1	489003	489225	LIC_RS02235	63	+	5	681
NC_005823.1	489372	490435	LIC_RS02240:unaware	8	+	2	682
NC_005823.1	489649	489871	LIC_RS02240	9	+	1	683
NC_005823.1	489842	490427	unaware	59	+	4	684
NC_005823.1	490637	491275	LIC_RS02245	74	+	5	685
NC_005823.1	490703	491417	LIC_RS02245	61	+	6	686
NC_005823.1	490765	492357	LIC_RS02255	1	+	1	687
NC_005823.1	490955	491596	LIC_RS02250	1	+	1	688
NC_005823.1	491114	492019	LIC_RS02250	88	+	2	689
NC_005823.1	492090	493146	LIC_RS02255	34	+	6	690
NC_005823.1	492122	492704	LIC_RS02255	3	+	1	691
NC_005823.1	493469	494345	LIC_RS02260	1	+	1	692
NC_005823.1	493795	494192	LIC_RS02260	41	+	2	693
NC_005823.1	494023	494338	LIC_RS02260	1	+	1	694
NC_005823.1	494367	494786	unaware	3	+	1	695
NC_005823.1	495843	496274	unaware	3	+	1	696
NC_005823.1	496105	496799	LIC_RS02270	4	+	1	697
NC_005823.1	496215	496750	LIC_RS02270	2	+	1	698
NC_005823.1	496258	496728	LIC_RS02270	3	+	2	699
NC_005823.1	497105	497544	LIC_RS02275	1	+	1	700
NC_005823.1	497131	497373	LIC_RS02275	1	+	2	701
NC_005823.1	497193	497875	LIC_RS02275	1	+	1	702
NC_005823.1	497215	497485	LIC_RS02275	1	+	1	703
NC_005823.1	498728	499206	unaware	5	+	1	704
NC_005823.1	498908	499208	unaware	4	+	2	705
NC_005823.1	501029	502094	unaware	2	+	1	706
NC_005823.1	501942	502094	unaware	9	+	5	707
NC_005823.1	502854	503172	unaware	2	+	1	708
NC_005823.1	504200	504924	unaware	4	+	2	709
NC_005823.1	504605	504816	unaware	12	+	1	710
NC_005823.1	509791	510214	unaware	2	+	1	711
NC_005823.1	510431	511006	unaware	6	+	1	712
NC_005823.1	511536	512546	LIC_RS02340	3	+	1	713
NC_005823.1	511944	512500	LIC_RS02340:unaware:unaware	10	+	3	714
NC_005823.1	512105	512553	LIC_RS02340	1	+	1	715
NC_005823.1	512240	513340	LIC_RS02340	1	+	1	716
NC_005823.1	512637	513834	LIC_RS02345	9	+	4	717
NC_005823.1	512687	513112	LIC_RS02345	1	+	1	718
NC_005823.1	513874	514881	LIC_RS02350	18	+	5	719
NC_005823.1	514626	515460	LIC_RS02355	18	+	2	720
NC_005823.1	517047	517399	unaware	2	+	1	721
NC_005823.1	518339	519131	LIC_RS20065	2	+	2	722
NC_005823.1	518397	519270	LIC_RS20065	1	+	2	723
NC_005823.1	518652	518911	unaware	2	+	1	724
NC_005823.1	518684	519342	unaware	6	+	1	725
NC_005823.1	522674	522973	unaware:LIC_RS02390:unaware	41	+	6	726
NC_005823.1	523256	524326	unaware	30	+	5	727
NC_005823.1	524704	525446	unaware	2	+	1	728
NC_005823.1	524763	525202	LIC_RS02395	17	+	2	729
NC_005823.1	529290	529765	unaware	2	+	1	730
NC_005823.1	530268	530766	unaware	2	+	1	731
NC_005823.1	530916	532042	unaware	2	+	1	732
NC_005823.1	533011	533329	unaware	2	+	1	733
NC_005823.1	533039	533228	unaware	4	+	1	734
NC_005823.1	533071	533228	unaware	5	+	2	735
NC_005823.1	533771	534595	unaware	7	+	3	736
NC_005823.1	535937	537063	unaware	2	+	1	737
NC_005823.1	536744	537241	unaware	2	+	1	738
NC_005823.1	538404	538729	unaware	2	+	1	739
NC_005823.1	539875	540053	unaware	2	+	1	740
NC_005823.1	540106	540569	unaware	2	+	1	741
NC_005823.1	540227	541469	unaware	3	+	1	742
NC_005823.1	543535	544100	unaware	3	+	2	743
NC_005823.1	543991	544296	unaware	2	+	1	744
NC_005823.1	544019	544425	unaware	2	+	1	745
NC_005823.1	544913	545154	unaware	2	+	1	746
NC_005823.1	546058	546467	unaware	2	+	1	747
NC_005823.1	546331	546462	unaware	9	+	2	748
NC_005823.1	547175	547468	unaware	2	+	1	749
NC_005823.1	548244	549028	unaware	2	+	1	750
NC_005823.1	548423	548765	unaware	5	+	1	751
NC_005823.1	548657	548765	unaware	14	+	1	752
NC_005823.1	549426	550128	unaware	2	+	1	753
NC_005823.1	549482	550176	unaware	4	+	1	754
NC_005823.1	550230	550346	unaware	2	+	1	755
NC_005823.1	550741	550982	LIC_RS02480	1	+	1	756
NC_005823.1	550837	551414	LIC_RS02480	2	+	2	757
NC_005823.1	550887	551583	unaware	3	+	2	758
NC_005823.1	552563	553301	unaware	10	+	3	759
NC_005823.1	555123	555705	unaware	2	+	1	760
NC_005823.1	555711	556320	unaware	3	+	4	761
NC_005823.1	555778	556103	unaware	5	+	2	762
NC_005823.1	557945	558271	unaware	2	+	1	763
NC_005823.1	558611	559625	LIC_RS02505	13	+	5	764
NC_005823.1	558743	559650	LIC_RS02505	1	+	1	765
NC_005823.1	559039	560085	unaware:LIC_RS02510	40	+	5	766
NC_005823.1	559666	560152	LIC_RS02510	50	+	7	767
NC_005823.1	560070	561408	LIC_RS02515	1	+	1	768
NC_005823.1	560209	560942	LIC_RS02515	1	+	1	769
NC_005823.1	560667	561223	LIC_RS02515	1	+	1	770
NC_005823.1	562329	562797	LIC_RS02520	5	+	3	771
NC_005823.1	562561	563240	unaware	5	+	1	772
NC_005823.1	563206	563906	LIC_RS02525	26	+	5	773
NC_005823.1	567759	568864	unaware	2	+	1	774
NC_005823.1	573869	574650	unaware	2	+	1	775
NC_005823.1	574280	574505	unaware	2	+	1	776
NC_005823.1	575381	575813	unaware	4	+	1	777
NC_005823.1	576500	576951	unaware	2	+	3	778
NC_005823.1	579496	580118	LIC_RS02585	5	+	3	779
NC_005823.1	579857	580163	unaware	3	+	2	780
NC_005823.1	582351	582848	unaware	2	+	1	781
NC_005823.1	583002	583486	LIC_RS02590	4	+	2	782
NC_005823.1	583072	583599	LIC_RS02590	6	+	3	783
NC_005823.1	583149	583735	LIC_RS02595	2	+	2	784
NC_005823.1	583503	583741	unaware	4	+	1	785
NC_005823.1	583842	584484	unaware	3	+	1	786
NC_005823.1	584295	584903	unaware	2	+	1	787
NC_005823.1	586827	587287	LIC_RS02600	5	+	2	788
NC_005823.1	586880	587384	unaware	13	+	2	789
NC_005823.1	587474	587896	unaware	3	+	1	790
NC_005823.1	587952	589506	LIC_RS02605	7	+	2	791
NC_005823.1	587978	588402	LIC_RS02605	1	+	1	792
NC_005823.1	588002	588399	LIC_RS02605	1	+	1	793
NC_005823.1	588083	588658	LIC_RS02610	1	+	1	794
NC_005823.1	588579	589143	LIC_RS02610	1	+	1	795
NC_005823.1	589582	590213	unaware	5	+	1	796
NC_005823.1	589915	590344	LIC_RS02615	1	+	1	797
NC_005823.1	590011	590344	LIC_RS02615	1	+	1	798
NC_005823.1	590183	590369	LIC_RS02615	1	+	1	799
NC_005823.1	590264	591156	LIC_RS02615	8	+	3	800
NC_005823.1	591814	592238	unaware	3	+	1	801
NC_005823.1	592532	593419	unaware	5	+	1	802
NC_005823.1	595043	596454	unaware	15	+	1	803
NC_005823.1	596169	596457	unaware	3	+	1	804
NC_005823.1	596483	597575	unaware	17	+	4	805
NC_005823.1	598136	599257	unaware:LIC_RS02620	40	+	3	806
NC_005823.1	598699	599415	LIC_RS02620	5	+	2	807
NC_005823.1	599212	601537	LIC_RS02630	1	+	1	808
NC_005823.1	599960	601075	LIC_RS02630	1	+	1	809
NC_005823.1	600522	601649	LIC_RS02630	1	+	1	810
NC_005823.1	600943	601282	LIC_RS02630	3	+	2	811
NC_005823.1	601258	602093	unaware:LIC_RS02635	7	+	4	812
NC_005823.1	601837	602216	LIC_RS02635	5	+	1	813
NC_005823.1	602959	604138	LIC_RS02640	28	+	4	814
NC_005823.1	603086	603930	unaware	4	+	1	815
NC_005823.1	604523	605668	LIC_RS02645	21	+	5	816
NC_005823.1	604624	605744	LIC_RS02650	1	+	1	817
NC_005823.1	605110	606122	LIC_RS02650	1	+	1	818
NC_005823.1	605501	605803	LIC_RS02650	1	+	1	819
NC_005823.1	605548	606342	LIC_RS02650	15	+	4	820
NC_005823.1	605644	605804	LIC_RS02650	1	+	1	821
NC_005823.1	607931	609425	unaware	5	+	3	822
NC_005823.1	611029	611909	unaware	8	+	1	823
NC_005823.1	615129	615547	unaware	2	+	1	824
NC_005823.1	615395	616888	unaware	6	+	1	825
NC_005823.1	615792	616822	LIC_RS02670	6	+	4	826
NC_005823.1	617867	618673	unaware	2	+	1	827
NC_005823.1	618232	618627	LIC_RS02680	8	+	4	828
NC_005823.1	618276	618555	LIC_RS02680	2	+	1	829
NC_005823.1	620692	621029	unaware	3	+	2	830
NC_005823.1	620790	621163	unaware	11	+	3	831
NC_005823.1	620837	621070	unaware	2	+	1	832
NC_005823.1	622278	622572	unaware	6	+	1	833
NC_005823.1	623145	623695	unaware	2	+	1	834
NC_005823.1	623171	623535	unaware	3	+	2	835
NC_005823.1	623251	623540	unaware	11	+	2	836
NC_005823.1	624089	625604	LIC_RS02700	30	+	5	837
NC_005823.1	624928	625479	unaware	4	+	1	838
NC_005823.1	626390	627050	unaware	35	+	2	839
NC_005823.1	628821	629227	unaware	3	+	2	840
NC_005823.1	630573	630993	unaware	2	+	1	841
NC_005823.1	635648	635967	unaware	3	+	1	842
NC_005823.1	635860	636247	unaware	7	+	4	843
NC_005823.1	636520	636844	unaware	2	+	1	844
NC_005823.1	636869	637256	unaware	3	+	4	845
NC_005823.1	637286	637620	unaware	2	+	1	846
NC_005823.1	637549	638101	LIC_RS02750	2	+	1	847
NC_005823.1	637668	638836	LIC_RS02750	2	+	2	848
NC_005823.1	637724	638101	LIC_RS02750	1	+	1	849
NC_005823.1	637760	639560	LIC_RS02750	3	+	1	850
NC_005823.1	637799	639205	unaware	52	+	5	851
NC_005823.1	638792	639561	unaware	41	+	3	852
NC_005823.1	639140	639695	LIC_RS02755	3	+	1	853
NC_005823.1	639346	639955	LIC_RS02755	12	+	2	854
NC_005823.1	643778	644278	unaware	4	+	1	855
NC_005823.1	646150	646745	unaware:LIC_RS02775	3	+	2	856
NC_005823.1	646182	647037	LIC_RS02775	3	+	1	857
NC_005823.1	646441	647078	LIC_RS02775	3	+	5	858
NC_005823.1	647167	647379	unaware	2	+	1	859
NC_005823.1	650580	651132	unaware	2	+	2	860
NC_005823.1	652337	652692	unaware	3	+	2	861
NC_005823.1	652491	652992	unaware	7	+	2	862
NC_005823.1	654815	655536	unaware	2	+	1	863
NC_005823.1	655095	655743	unaware	4	+	1	864
NC_005823.1	655375	656069	LIC_RS02800	77	+	5	865
NC_005823.1	658325	658809	unaware	10	+	3	866
NC_005823.1	658449	659216	unaware	5	+	1	867
NC_005823.1	660342	660606	unaware	4	+	2	868
NC_005823.1	664845	665540	LIC_RS02835	1	+	1	869
NC_005823.1	664961	665417	unaware	2	+	1	870
NC_005823.1	665118	665424	unaware:LIC_RS02835:LIC_RS02835	2	+	3	871
NC_005823.1	665887	666777	unaware	3	+	1	872
NC_005823.1	666507	666893	unaware	3	+	2	873
NC_005823.1	666695	667637	LIC_RS02840	1	+	1	874
NC_005823.1	666945	667343	LIC_RS02840	1	+	1	875
NC_005823.1	666984	667367	LIC_RS02840	1	+	1	876
NC_005823.1	667150	667667	LIC_RS02840	2	+	1	877
NC_005823.1	667200	667430	LIC_RS02840	1	+	1	878
NC_005823.1	667336	667886	unaware:LIC_RS02845:unaware	21	+	4	879
NC_005823.1	667782	668802	LIC_RS02845	1	+	1	880
NC_005823.1	667947	669288	LIC_RS02845	4	+	2	881
NC_005823.1	668084	669386	LIC_RS02845:unaware:LIC_RS02850	14	+	5	882
NC_005823.1	668902	669635	LIC_RS02850	1	+	1	883
NC_005823.1	669122	669550	LIC_RS02850	1	+	1	884
NC_005823.1	669351	669562	LIC_RS02850	1	+	1	885
NC_005823.1	669475	670006	LIC_RS02850	1	+	1	886
NC_005823.1	671449	671984	unaware	3	+	1	887
NC_005823.1	671534	672126	unaware	2	+	1	888
NC_005823.1	672306	672513	unaware	2	+	1	889
NC_005823.1	673535	674217	unaware	3	+	2	890
NC_005823.1	673609	674000	unaware	10	+	1	891
NC_005823.1	673645	674240	unaware	2	+	2	892
NC_005823.1	674241	674946	LIC_RS02880	8	+	3	893
NC_005823.1	678055	678258	unaware	5	+	2	894
NC_005823.1	679504	680269	LIC_RS23090	2	+	1	895
NC_005823.1	679590	680369	LIC_RS23090	3	+	3	896
NC_005823.1	679626	680497	LIC_RS23090	1	+	1	897
NC_005823.1	679668	680050	LIC_RS23090	2	+	2	898
NC_005823.1	679923	680506	LIC_RS23095	1	+	1	899
NC_005823.1	680061	680509	LIC_RS23095	1	+	1	900
NC_005823.1	680106	680507	LIC_RS23095	3	+	2	901
NC_005823.1	680164	680506	LIC_RS23095	1	+	1	902
NC_005823.1	681969	682753	LIC_RS02905:unaware	6	+	4	903
NC_005823.1	683959	684632	LIC_RS02910	7	+	3	904
NC_005823.1	684087	684729	LIC_RS02915	36	+	4	905
NC_005823.1	684340	684619	LIC_RS02915	3	+	1	906
NC_005823.1	684470	684612	LIC_RS02915	3	+	1	907
NC_005823.1	684728	685705	LIC_RS02920	2	+	2	908
NC_005823.1	684854	685422	LIC_RS02920	11	+	2	909
NC_005823.1	684927	685141	LIC_RS02920	1	+	1	910
NC_005823.1	685655	685991	unaware	2	+	1	911
NC_005823.1	685757	686257	unaware	9	+	2	912
NC_005823.1	686402	686824	LIC_RS02925	5	+	2	913
NC_005823.1	686535	686906	LIC_RS02925	1	+	1	914
NC_005823.1	686708	687958	LIC_RS02925	6	+	2	915
NC_005823.1	686963	687498	unaware	2	+	1	916
NC_005823.1	687197	688376	LIC_RS02930	6	+	3	917
NC_005823.1	688613	688993	unaware	7	+	1	918
NC_005823.1	688807	689897	LIC_RS02935	9	+	4	919
NC_005823.1	688891	689414	LIC_RS02935	1	+	1	920
NC_005823.1	690537	691051	LIC_RS02940	26	+	5	921
NC_005823.1	691291	692271	LIC_RS02945	28	+	5	922
NC_005823.1	692027	692733	LIC_RS02950	1	+	1	923
NC_005823.1	692131	692726	LIC_RS02950	2	+	2	924
NC_005823.1	692458	692737	LIC_RS02950	1	+	1	925
NC_005823.1	692547	692929	LIC_RS02950	1	+	1	926
NC_005823.1	692716	693486	LIC_RS02955	2	+	1	927
NC_005823.1	693085	693776	LIC_RS02955	3	+	1	928
NC_005823.1	693272	693776	unaware	2	+	1	929
NC_005823.1	694928	695197	unaware	3	+	1	930
NC_005823.1	695139	695733	unaware	6	+	2	931
NC_005823.1	697195	697550	LIC_RS02975	32	+	5	932
NC_005823.1	699134	699970	LIC_RS02985	1	+	1	933
NC_005823.1	699179	700529	LIC_RS02985	2	+	1	934
NC_005823.1	699270	699748	LIC_RS02985	1	+	1	935
NC_005823.1	699390	700550	LIC_RS02985	2	+	1	936
NC_005823.1	700092	700445	unaware	3	+	1	937
NC_005823.1	701421	701969	unaware	2	+	1	938
NC_005823.1	701496	701910	unaware	2	+	1	939
NC_005823.1	703323	704404	LIC_RS03000	7	+	3	940
NC_005823.1	703422	704351	unaware	23	+	3	941
NC_005823.1	703463	703673	unaware	59	+	2	942
NC_005823.1	706449	706807	unaware	2	+	1	943
NC_005823.1	707334	707653	unaware	3	+	1	944
NC_005823.1	715370	715812	unaware	2	+	1	945
NC_005823.1	715519	716276	unaware	16	+	4	946
NC_005823.1	715765	717215	LIC_RS03045	1	+	1	947
NC_005823.1	715790	716607	LIC_RS03045	1	+	1	948
NC_005823.1	716213	716574	LIC_RS03045	4	+	2	949
NC_005823.1	717398	718396	unaware	4	+	2	950
NC_005823.1	717489	718399	LIC_RS03050	13	+	4	951
NC_005823.1	718686	719022	unaware	3	+	1	952
NC_005823.1	722499	723516	unaware	22	+	4	953
NC_005823.1	723031	723749	unaware	3	+	1	954
NC_005823.1	723591	724295	LIC_RS03070	2	+	1	955
