chrom	strand	start	end	numGenes	numOfReads	genesIncluded
NC_005823.1	+	337938	339612	2	10	LIC_RS01525:LIC_RS01530
NC_005823.1	+	338576	339613	1	3	LIC_RS01530
NC_005823.1	+	339998	340434	1	4	LIC_RS01540
NC_005823.1	+	342091	342563	1	3	LIC_RS01560
NC_005823.1	+	342164	342866	2	1	LIC_RS01560:LIC_RS01565
NC_005823.1	+	342460	343093	1	74	LIC_RS01565
NC_005823.1	+	342576	344139	2	69	LIC_RS01565:LIC_RS01570
NC_005823.1	+	343082	344289	1	111	LIC_RS01570
NC_005823.1	+	344271	346594	1	39	LIC_RS01575
NC_005823.1	+	348029	348706	1	4	LIC_RS01595
NC_005823.1	+	348711	349795	1	13	LIC_RS01600
NC_005823.1	+	355800	356568	1	4	LIC_RS01620
NC_005823.1	+	356652	357239	1	11	LIC_RS01625
NC_005823.1	+	359070	360091	1	43	LIC_RS01635
NC_005823.1	+	359084	360769	2	17	LIC_RS01635:LIC_RS01640
NC_005823.1	+	359830	361256	3	1	LIC_RS01635:LIC_RS01640:LIC_RS01645
NC_005823.1	+	360200	361248	1	8	LIC_RS01640
NC_005823.1	+	361006	361925	1	60	LIC_RS01645
NC_005823.1	+	361229	362501	2	20	LIC_RS01645:LIC_RS01650
NC_005823.1	+	361699	364140	1	130	LIC_RS01650
NC_005823.1	+	367565	369132	1	70	LIC_RS01680
NC_005823.1	+	368360	369707	2	26	LIC_RS01680:LIC_RS01685
NC_005823.1	+	368971	369745	1	9	LIC_RS01685
NC_005823.1	+	372217	374020	1	79	LIC_RS01700
NC_005823.1	+	377376	378641	2	5	LIC_RS01725:LIC_RS01730
NC_005823.1	+	377566	378238	1	4	LIC_RS01725
NC_005823.1	+	378549	380384	1	12	LIC_RS01730
NC_005823.1	+	379644	380764	2	5	LIC_RS01730:LIC_RS22080
NC_005823.1	+	380345	380976	3	1	LIC_RS01730:LIC_RS22080:LIC_RS22085
NC_005823.1	+	380605	381273	2	4	LIC_RS22080:LIC_RS22085
NC_005823.1	+	380853	381442	1	3	LIC_RS22085
NC_005823.1	+	388948	389776	1	16	LIC_RS01780
NC_005823.1	+	388981	390198	2	21	LIC_RS01780:LIC_RS01785
NC_005823.1	+	389357	390220	3	3	LIC_RS01780:LIC_RS01785:LIC_RS01790
NC_005823.1	+	389791	390199	1	710	LIC_RS01785
NC_005823.1	+	389793	391060	2	219	LIC_RS01785:LIC_RS01790
NC_005823.1	+	390217	391692	1	86	LIC_RS01790
NC_005823.1	+	391186	391887	2	5	LIC_RS01790:LIC_RS01795
NC_005823.1	+	391708	392973	1	61	LIC_RS01795
NC_005823.1	+	394048	394998	1	320	LIC_RS01805
NC_005823.1	+	396814	397853	1	90	LIC_RS01820
NC_005823.1	+	396864	398819	2	17	LIC_RS01820:LIC_RS01825
NC_005823.1	+	398019	399903	2	12	LIC_RS01825:LIC_RS01830
NC_005823.1	+	398045	398824	1	29	LIC_RS01825
NC_005823.1	+	398799	400741	1	101	LIC_RS01830
NC_005823.1	+	409690	411344	1	297	LIC_RS01880
NC_005823.1	+	409938	412350	2	111	LIC_RS01880:LIC_RS01885
NC_005823.1	+	411416	412379	1	71	LIC_RS01885
NC_005823.1	+	412968	414367	2	55	LIC_RS20030:LIC_RS01895
NC_005823.1	+	413239	413631	1	15	LIC_RS20030
NC_005823.1	+	413743	414360	1	15	LIC_RS01895
NC_005823.1	+	423376	424353	1	24	LIC_RS01930
NC_005823.1	+	426382	427222	1	2	LIC_RS22345
NC_005823.1	+	426876	428034	2	2	LIC_RS22345:LIC_RS01950
NC_005823.1	+	427256	428307	1	11	LIC_RS01950
NC_005823.1	+	429063	429847	2	15	LIC_RS01955:LIC_RS01960
NC_005823.1	+	429064	430100	3	6	LIC_RS01955:LIC_RS01960:LIC_RS01965
NC_005823.1	+	429064	429379	1	6	LIC_RS01955
NC_005823.1	+	429648	430685	2	11	LIC_RS01960:LIC_RS01965
NC_005823.1	+	429943	430678	1	8	LIC_RS01965
NC_005823.1	+	435806	438245	2	96	LIC_RS01995:LIC_RS02000
NC_005823.1	+	435809	436229	1	58	LIC_RS01995
NC_005823.1	+	436077	438582	1	319	LIC_RS02000
NC_005823.1	+	439588	440568	1	67	LIC_RS02010
NC_005823.1	+	439725	441689	2	34	LIC_RS02010:LIC_RS02015
NC_005823.1	+	440414	442150	1	163	LIC_RS02015
NC_005823.1	+	444571	445259	1	253	LIC_RS23260
NC_005823.1	+	444965	446549	2	49	LIC_RS23260:LIC_RS02030
NC_005823.1	+	445151	447615	1	151	LIC_RS02030
NC_005823.1	+	446819	448216	2	4	LIC_RS02030:LIC_RS02035
NC_005823.1	+	447313	448421	1	65	LIC_RS02035
NC_005823.1	+	447640	449211	2	6	LIC_RS02035:LIC_RS02040
NC_005823.1	+	448067	449467	1	22	LIC_RS02040
NC_005823.1	+	452377	454258	1	276	LIC_RS02070
NC_005823.1	+	452378	455159	2	77	LIC_RS02070:LIC_RS02075
NC_005823.1	+	454192	455055	1	18	LIC_RS02075
NC_005823.1	+	456848	457266	1	27	LIC_RS02090
NC_005823.1	+	456849	457762	2	10	LIC_RS02090:LIC_RS02095
NC_005823.1	+	457006	458139	1	92	LIC_RS02095
NC_005823.1	+	457321	458850	2	52	LIC_RS02095:LIC_RS02100
NC_005823.1	+	458137	459302	1	109	LIC_RS02100
NC_005823.1	+	459761	460766	2	95	LIC_RS02110:LIC_RS02115
NC_005823.1	+	459767	460363	1	168	LIC_RS02110
NC_005823.1	+	459858	461343	3	21	LIC_RS02110:LIC_RS02115:LIC_RS02120
NC_005823.1	+	460376	462633	2	157	LIC_RS02115:LIC_RS02120
NC_005823.1	+	460395	460774	1	18	LIC_RS02115
NC_005823.1	+	460797	462852	1	246	LIC_RS02120
NC_005823.1	+	461051	464243	2	51	LIC_RS02120:LIC_RS02125
NC_005823.1	+	462867	464614	1	140	LIC_RS02125
NC_005823.1	+	466745	468961	1	47	LIC_RS02135
NC_005823.1	+	469092	469858	1	8	LIC_RS02150
NC_005823.1	+	469810	471316	2	9	LIC_RS02150:LIC_RS02155
NC_005823.1	+	469996	471392	1	129	LIC_RS02155
NC_005823.1	+	471913	473995	1	58	LIC_RS02160
NC_005823.1	+	474157	474704	1	6	LIC_RS02170
NC_005823.1	+	475798	477068	1	55	LIC_RS02185
NC_005823.1	+	481053	483122	1	574	LIC_RS02195
NC_005823.1	+	486203	487805	1	208	LIC_RS02215
NC_005823.1	+	486565	487944	2	2	LIC_RS02215:LIC_RS02220
NC_005823.1	+	486567	488414	3	2	LIC_RS02215:LIC_RS02220:LIC_RS02225
NC_005823.1	+	487640	487969	1	1	LIC_RS02220
NC_005823.1	+	487672	488591	2	11	LIC_RS02220:LIC_RS02225
NC_005823.1	+	488077	488910	1	554	LIC_RS02225
NC_005823.1	+	489001	489758	1	194	LIC_RS02235
NC_005823.1	+	489002	490625	2	81	LIC_RS02235:LIC_RS02240
NC_005823.1	+	489369	490950	3	3	LIC_RS02235:LIC_RS02240:LIC_RS02245
NC_005823.1	+	489676	492022	4	1	LIC_RS02235:LIC_RS02240:LIC_RS02245:LIC_RS02250
NC_005823.1	+	489802	490690	1	161	LIC_RS02240
NC_005823.1	+	489833	491384	2	152	LIC_RS02240:LIC_RS02245
NC_005823.1	+	490586	492090	3	48	LIC_RS02240:LIC_RS02245:LIC_RS02250
NC_005823.1	+	490643	492777	4	6	LIC_RS02240:LIC_RS02245:LIC_RS02250:LIC_RS02255
NC_005823.1	+	490706	492096	2	153	LIC_RS02245:LIC_RS02250
NC_005823.1	+	490706	491401	1	105	LIC_RS02245
NC_005823.1	+	490719	493484	3	20	LIC_RS02245:LIC_RS02250:LIC_RS02255
NC_005823.1	+	491368	492130	1	155	LIC_RS02250
NC_005823.1	+	491369	493439	2	25	LIC_RS02250:LIC_RS02255
NC_005823.1	+	491998	494093	1	761	LIC_RS02255
NC_005823.1	+	492027	494973	2	129	LIC_RS02255:LIC_RS02260
NC_005823.1	+	494111	495126	1	53	LIC_RS02260
NC_005823.1	+	496126	496938	1	14	LIC_RS02270
NC_005823.1	+	497131	497876	1	4	LIC_RS02275
NC_005823.1	+	512105	512554	1	1	LIC_RS02340
NC_005823.1	+	512240	513728	2	11	LIC_RS02340:LIC_RS02345
NC_005823.1	+	512637	513932	3	2	LIC_RS02340:LIC_RS02345:LIC_RS02350
NC_005823.1	+	513083	513771	1	19	LIC_RS02345
NC_005823.1	+	513140	514973	3	2	LIC_RS02345:LIC_RS02350:LIC_RS02355
NC_005823.1	+	513367	514600	2	11	LIC_RS02345:LIC_RS02350
NC_005823.1	+	513872	514661	1	77	LIC_RS02350
NC_005823.1	+	513872	516034	2	119	LIC_RS02350:LIC_RS02355
NC_005823.1	+	514671	516237	1	130	LIC_RS02355
NC_005823.1	+	518402	519343	1	13	LIC_RS20065
NC_005823.1	+	523252	524727	1	290	LIC_RS02390
NC_005823.1	+	523645	525205	2	6	LIC_RS02390:LIC_RS02395
NC_005823.1	+	524579	525768	1	84	LIC_RS02395
NC_005823.1	+	550756	552008	1	24	LIC_RS02480
NC_005823.1	+	558611	559676	1	115	LIC_RS02505
NC_005823.1	+	559039	560292	2	9	LIC_RS02505:LIC_RS02510
NC_005823.1	+	559646	560678	1	126	LIC_RS02510
NC_005823.1	+	559672	562206	2	67	LIC_RS02510:LIC_RS02515
NC_005823.1	+	560693	562495	1	259	LIC_RS02515
NC_005823.1	+	561240	562664	2	2	LIC_RS02515:LIC_RS02520
NC_005823.1	+	562318	563272	1	34	LIC_RS02520
NC_005823.1	+	562331	564301	2	75	LIC_RS02520:LIC_RS02525
NC_005823.1	+	563281	564697	1	88	LIC_RS02525
NC_005823.1	+	579496	583114	1	74	LIC_RS02585
NC_005823.1	+	581760	584579	3	1	LIC_RS02585:LIC_RS02590:LIC_RS02595
NC_005823.1	+	582351	583438	2	2	LIC_RS02585:LIC_RS02590
NC_005823.1	+	582930	583418	1	9	LIC_RS02590
NC_005823.1	+	583017	583733	2	5	LIC_RS02590:LIC_RS02595
NC_005823.1	+	583485	586844	1	124	LIC_RS02595
NC_005823.1	+	586003	587407	2	3	LIC_RS02595:LIC_RS02600
NC_005823.1	+	586420	587736	1	28	LIC_RS02600
NC_005823.1	+	587298	588014	2	1	LIC_RS02600:LIC_RS02605
NC_005823.1	+	587478	588647	1	8	LIC_RS02605
NC_005823.1	+	587573	589043	2	6	LIC_RS02605:LIC_RS02610
NC_005823.1	+	588483	590214	1	21	LIC_RS02610
NC_005823.1	+	590011	591008	2	2	LIC_RS02610:LIC_RS02615
NC_005823.1	+	590256	598701	1	282	LIC_RS02615
NC_005823.1	+	596766	600891	2	145	LIC_RS02615:LIC_RS02620
NC_005823.1	+	598689	600922	1	160	LIC_RS02620
NC_005823.1	+	599673	601806	1	23	LIC_RS02630
NC_005823.1	+	601204	602207	2	12	LIC_RS02630:LIC_RS02635
NC_005823.1	+	601829	602959	1	17	LIC_RS02635
NC_005823.1	+	602325	603735	2	6	LIC_RS02635:LIC_RS02640
NC_005823.1	+	602858	605029	1	184	LIC_RS02640
NC_005823.1	+	604097	606229	3	10	LIC_RS02640:LIC_RS02645:LIC_RS02650
NC_005823.1	+	604125	605529	2	76	LIC_RS02640:LIC_RS02645
NC_005823.1	+	604526	607203	4	5	LIC_RS02640:LIC_RS02645:LIC_RS02650:LIC_RS02655
NC_005823.1	+	605074	607179	3	10	LIC_RS02645:LIC_RS02650:LIC_RS02655
NC_005823.1	+	605103	606314	2	44	LIC_RS02645:LIC_RS02650
NC_005823.1	+	605103	605721	1	29	LIC_RS02645
NC_005823.1	+	605746	607400	2	37	LIC_RS02650:LIC_RS02655
NC_005823.1	+	605780	606330	1	6	LIC_RS02650
NC_005823.1	+	606423	607263	1	35	LIC_RS02655
NC_005823.1	+	607925	614422	1	78	LIC_RS02660
NC_005823.1	+	613378	615791	2	5	LIC_RS02660:LIC_RS02665
NC_005823.1	+	614686	615800	1	6	LIC_RS02665
NC_005823.1	+	614813	616649	2	18	LIC_RS02665:LIC_RS02670
NC_005823.1	+	615655	616982	3	2	LIC_RS02665:LIC_RS02670:LIC_RS20110
NC_005823.1	+	615794	617569	2	12	LIC_RS02670:LIC_RS20110
NC_005823.1	+	615795	616833	1	10	LIC_RS02670
NC_005823.1	+	616652	617345	1	8	LIC_RS20110
NC_005823.1	+	618168	618707	1	9	LIC_RS02680
NC_005823.1	+	618230	618729	2	1	LIC_RS02680:LIC_RS02685
NC_005823.1	+	618908	619227	1	2	LIC_RS02685
NC_005823.1	+	623635	624911	1	62	LIC_RS02700
NC_005823.1	+	624052	626079	2	17	LIC_RS02700:LIC_RS02705
NC_005823.1	+	624928	628142	1	166	LIC_RS02705
NC_005823.1	+	637671	639617	1	291	LIC_RS02750
NC_005823.1	+	637851	640955	2	39	LIC_RS02750:LIC_RS02755
NC_005823.1	+	639626	642256	1	53	LIC_RS02755
NC_005823.1	+	646150	648824	1	66	LIC_RS02775
NC_005823.1	+	654930	657711	1	303	LIC_RS02800
NC_005823.1	+	658325	659712	1	32	LIC_RS02805
NC_005823.1	+	664963	667074	1	22	LIC_RS02835
NC_005823.1	+	665939	667431	2	3	LIC_RS02835:LIC_RS02840
NC_005823.1	+	667150	668054	1	36	LIC_RS02840
NC_005823.1	+	667336	668295	2	4	LIC_RS02840:LIC_RS02845
NC_005823.1	+	667867	669530	1	227	LIC_RS02845
NC_005823.1	+	668092	670423	2	15	LIC_RS02845:LIC_RS02850
NC_005823.1	+	669190	670935	1	48	LIC_RS02850
NC_005823.1	+	673579	676011	1	64	LIC_RS02880
NC_005823.1	+	679588	680068	1	2	LIC_RS23090
NC_005823.1	+	679923	680510	2	3	LIC_RS23090:LIC_RS23095
NC_005823.1	+	680306	680771	1	1	LIC_RS23095
NC_005823.1	+	681785	683170	1	19	LIC_RS02905
NC_005823.1	+	683957	684509	1	10	LIC_RS02910
NC_005823.1	+	683957	685020	2	29	LIC_RS02910:LIC_RS02915
NC_005823.1	+	684089	685274	3	2	LIC_RS02910:LIC_RS02915:LIC_RS02920
NC_005823.1	+	684566	685053	1	12	LIC_RS02915
NC_005823.1	+	684732	685953	2	24	LIC_RS02915:LIC_RS02920
NC_005823.1	+	686402	687553	1	19	LIC_RS02925
NC_005823.1	+	686707	688580	2	22	LIC_RS02925:LIC_RS02930
NC_005823.1	+	687643	688748	1	19	LIC_RS02930
NC_005823.1	+	688614	690572	1	72	LIC_RS02935
NC_005823.1	+	689560	691897	3	1	LIC_RS02935:LIC_RS02940:LIC_RS02945
NC_005823.1	+	690345	691240	1	71	LIC_RS02940
NC_005823.1	+	690537	691897	2	8	LIC_RS02940:LIC_RS02945
NC_005823.1	+	691076	692566	1	151	LIC_RS02945
NC_005823.1	+	691292	692727	2	1	LIC_RS02945:LIC_RS02950
NC_005823.1	+	692134	693019	1	7	LIC_RS02950
NC_005823.1	+	692548	693439	2	1	LIC_RS02950:LIC_RS02955
NC_005823.1	+	692952	694750	1	25	LIC_RS02955
NC_005823.1	+	696930	699182	1	79	LIC_RS02975
NC_005823.1	+	698603	701212	1	89	LIC_RS02985
NC_005823.1	+	703320	705167	1	223	LIC_RS03000
NC_005823.1	+	710665	710980	1	2	LIC_RS03030
NC_005823.1	+	715519	717346	1	36	LIC_RS03045
NC_005823.1	+	717396	720835	1	136	LIC_RS03050
NC_005823.1	+	722498	724037	1	153	LIC_RS03065
NC_005823.1	+	722802	724748	2	25	LIC_RS03065:LIC_RS03070
NC_005823.1	+	723898	726676	1	45	LIC_RS03070
NC_005823.1	+	725245	727102	2	2	LIC_RS03070:LIC_RS03075
NC_005823.1	+	726753	728433	1	100	LIC_RS03075
NC_005823.1	+	730285	732774	1	20	LIC_RS03100
NC_005823.1	+	735807	738637	1	104	LIC_RS03125
NC_005823.1	+	739058	740273	1	11	LIC_RS03130
NC_005823.1	+	740159	741526	1	26	LIC_RS03135
NC_005823.1	+	746579	746866	1	1	LIC_RS23265
NC_005823.1	+	746851	747551	3	1	LIC_RS23265:LIC_RS23270:LIC_RS23275
NC_005823.1	+	746908	747667	2	2	LIC_RS23270:LIC_RS23275
NC_005823.1	+	746929	747389	1	5	LIC_RS23270
NC_005823.1	+	747324	748299	1	9	LIC_RS23275
NC_005823.1	+	747706	748849	2	4	LIC_RS23275:LIC_RS03160
NC_005823.1	+	748062	749159	1	34	LIC_RS03160
NC_005823.1	+	748467	749491	2	1	LIC_RS03160:LIC_RS03165
NC_005823.1	+	749036	750433	1	28	LIC_RS03165
NC_005823.1	+	750411	751827	1	161	LIC_RS03175
NC_005823.1	+	752572	754173	1	68	LIC_RS03180
NC_005823.1	+	753056	755057	2	24	LIC_RS03180:LIC_RS03185
NC_005823.1	+	754295	754772	1	6	LIC_RS03185
NC_005823.1	+	754920	755217	2	1	LIC_RS03185:LIC_RS03190
NC_005823.1	+	755440	757387	1	19	LIC_RS03190
NC_005823.1	+	757867	759028	1	14	LIC_RS03200
NC_005823.1	+	758353	759895	2	5	LIC_RS03200:LIC_RS03205
NC_005823.1	+	758991	760131	1	27	LIC_RS03205
NC_005823.1	+	759073	761171	3	82	LIC_RS03205:LIC_RS03210:LIC_RS03215
NC_005823.1	+	759073	760388	2	58	LIC_RS03205:LIC_RS03210
NC_005823.1	+	760144	761936	4	12	LIC_RS03205:LIC_RS03210:LIC_RS03215:LIC_RS03220
NC_005823.1	+	760151	763828	6	1	LIC_RS03205:LIC_RS03210:LIC_RS03215:LIC_RS03220:LIC_RS03225:LIC_RS03230
NC_005823.1	+	760160	761116	2	21	LIC_RS03210:LIC_RS03215
NC_005823.1	+	760161	760374	1	2	LIC_RS03210
NC_005823.1	+	760318	761889	3	1	LIC_RS03210:LIC_RS03215:LIC_RS03220
NC_005823.1	+	760392	761185	1	45	LIC_RS03215
NC_005823.1	+	760398	762026	2	91	LIC_RS03215:LIC_RS03220
NC_005823.1	+	760601	762567	3	22	LIC_RS03215:LIC_RS03220:LIC_RS03225
NC_005823.1	+	760793	763341	4	5	LIC_RS03215:LIC_RS03220:LIC_RS03225:LIC_RS03230
NC_005823.1	+	761186	762042	1	64	LIC_RS03220
NC_005823.1	+	761211	762541	2	70	LIC_RS03220:LIC_RS03225
NC_005823.1	+	761228	763582	3	11	LIC_RS03220:LIC_RS03225:LIC_RS03230
NC_005823.1	+	762032	762506	1	30	LIC_RS03225
NC_005823.1	+	762042	763543	2	29	LIC_RS03225:LIC_RS03230
NC_005823.1	+	762586	763885	1	35	LIC_RS03230
NC_005823.1	+	770090	771283	1	353	LIC_RS03260
NC_005823.1	+	770321	772468	2	135	LIC_RS03260:LIC_RS03265
NC_005823.1	+	770439	772577	3	1	LIC_RS03260:LIC_RS03265:LIC_RS03270
NC_005823.1	+	770439	774024	4	2	LIC_RS03260:LIC_RS03265:LIC_RS03270:LIC_RS03275
NC_005823.1	+	771336	772489	1	60	LIC_RS03265
NC_005823.1	+	771445	773395	3	20	LIC_RS03265:LIC_RS03270:LIC_RS03275
NC_005823.1	+	771691	772774	2	8	LIC_RS03265:LIC_RS03270
NC_005823.1	+	772553	773661	2	28	LIC_RS03270:LIC_RS03275
NC_005823.1	+	772585	772838	1	18	LIC_RS03270
NC_005823.1	+	772848	774030	1	127	LIC_RS03275
NC_005823.1	+	772894	774813	2	69	LIC_RS03275:LIC_RS03280
NC_005823.1	+	773270	775586	3	3	LIC_RS03275:LIC_RS03280:LIC_RS03285
NC_005823.1	+	774086	774739	1	33	LIC_RS03280
NC_005823.1	+	774093	775382	2	4	LIC_RS03280:LIC_RS03285
NC_005823.1	+	774504	775619	1	32	LIC_RS03285
NC_005823.1	+	774815	776362	2	6	LIC_RS03285:LIC_RS03290
NC_005823.1	+	775258	777195	1	66	LIC_RS03290
NC_005823.1	+	782441	784351	1	121	LIC_RS03310
NC_005823.1	+	791109	792333	1	34	LIC_RS03340
NC_005823.1	+	791325	793095	2	16	LIC_RS03340:LIC_RS03345
NC_005823.1	+	792366	794476	1	42	LIC_RS03345
NC_005823.1	+	795188	796374	1	9	LIC_RS03350
NC_005823.1	+	795484	796409	2	2	LIC_RS03350:LIC_RS03355
NC_005823.1	+	796246	797518	1	46	LIC_RS03355
NC_005823.1	+	797088	798079	3	1	LIC_RS03355:LIC_RS03365:LIC_RS03370
NC_005823.1	+	797496	798458	2	15	LIC_RS03365:LIC_RS03370
NC_005823.1	+	797497	797753	1	6	LIC_RS03365
NC_005823.1	+	797736	798532	3	2	LIC_RS03365:LIC_RS03370:LIC_RS03375
NC_005823.1	+	797798	798324	1	16	LIC_RS03370
NC_005823.1	+	797823	798532	2	2	LIC_RS03370:LIC_RS03375
NC_005823.1	+	798352	799492	1	64	LIC_RS03375
NC_005823.1	+	798725	800182	2	1	LIC_RS03375:LIC_RS03380
NC_005823.1	+	799657	801611	1	41	LIC_RS03380
NC_005823.1	+	801678	804108	1	48	LIC_RS03385
NC_005823.1	+	812037	813904	2	9	LIC_RS03440:LIC_RS03445
NC_005823.1	+	812048	812974	1	13	LIC_RS03440
NC_005823.1	+	812435	814141	3	1	LIC_RS03440:LIC_RS03445:LIC_RS03450
NC_005823.1	+	812999	813920	1	13	LIC_RS03445
NC_005823.1	+	813049	814957	2	17	LIC_RS03445:LIC_RS03450
NC_005823.1	+	814068	814601	1	10	LIC_RS03450
NC_005823.1	+	816036	817548	1	22	LIC_RS03460
NC_005823.1	+	820239	820778	1	13	LIC_RS03485
NC_005823.1	+	820242	821157	2	3	LIC_RS03485:LIC_RS03490
NC_005823.1	+	820979	821196	1	1	LIC_RS03490
NC_005823.1	+	821215	821594	2	1	LIC_RS03490:LIC_RS03495
NC_005823.1	+	821595	822284	1	13	LIC_RS03495
NC_005823.1	+	821690	823209	2	22	LIC_RS03495:LIC_RS03500
NC_005823.1	+	821966	823930	3	1	LIC_RS03495:LIC_RS03500:LIC_RS03505
NC_005823.1	+	822318	823388	1	35	LIC_RS03500
NC_005823.1	+	822671	824226	2	32	LIC_RS03500:LIC_RS03505
NC_005823.1	+	822898	824318	3	3	LIC_RS03500:LIC_RS03505:LIC_RS03510
NC_005823.1	+	822974	825043	4	6	LIC_RS03500:LIC_RS03505:LIC_RS03510:LIC_RS03515
NC_005823.1	+	823480	824236	1	50	LIC_RS03505
NC_005823.1	+	823582	825219	3	83	LIC_RS03505:LIC_RS03510:LIC_RS03515
NC_005823.1	+	823837	824491	2	36	LIC_RS03505:LIC_RS03510
NC_005823.1	+	824277	824492	1	2	LIC_RS03510
NC_005823.1	+	824278	825235	2	30	LIC_RS03510:LIC_RS03515
NC_005823.1	+	824575	825686	1	67	LIC_RS03515
NC_005823.1	+	826159	827230	1	7	LIC_RS03520
NC_005823.1	+	827320	828023	2	5	LIC_RS03525:LIC_RS03530
NC_005823.1	+	827524	828671	3	3	LIC_RS03525:LIC_RS03530:LIC_RS03535
NC_005823.1	+	827760	827967	1	2	LIC_RS03530
NC_005823.1	+	827871	829322	2	5	LIC_RS03530:LIC_RS03535
NC_005823.1	+	828024	829607	1	15	LIC_RS03535
NC_005823.1	+	831792	833273	1	21	LIC_RS03545
NC_005823.1	+	833214	834048	1	24	LIC_RS03550
NC_005823.1	+	833460	834545	2	1	LIC_RS03550:LIC_RS03555
NC_005823.1	+	833953	834931	1	102	LIC_RS03555
NC_005823.1	+	834067	835499	2	23	LIC_RS03555:LIC_RS03560
NC_005823.1	+	834822	837828	1	185	LIC_RS03560
NC_005823.1	+	837873	838555	1	5	LIC_RS03565
NC_005823.1	+	847601	849069	1	160	LIC_RS03605
NC_005823.1	+	848929	849981	1	12	LIC_RS23105
NC_005823.1	+	850005	850894	2	52	LIC_RS03615:LIC_RS03620
NC_005823.1	+	850013	850322	1	7	LIC_RS03615
NC_005823.1	+	850452	851078	1	14	LIC_RS03620
NC_005823.1	+	850492	851779	2	2	LIC_RS03620:LIC_RS03625
NC_005823.1	+	851107	851802	1	22	LIC_RS03625
NC_005823.1	+	851196	852365	2	51	LIC_RS03625:LIC_RS03630
NC_005823.1	+	851533	852389	3	1	LIC_RS03625:LIC_RS03630:LIC_RS03635
NC_005823.1	+	851764	852365	1	30	LIC_RS03630
NC_005823.1	+	851784	852390	2	8	LIC_RS03630:LIC_RS03635
NC_005823.1	+	852357	852868	1	11	LIC_RS03635
NC_005823.1	+	852516	852954	2	2	LIC_RS03635:LIC_RS03640
NC_005823.1	+	852943	854333	1	78	LIC_RS03640
NC_005823.1	+	852944	854869	2	25	LIC_RS03640:LIC_RS03645
NC_005823.1	+	854051	855267	3	2	LIC_RS03640:LIC_RS03645:LIC_RS03650
NC_005823.1	+	854401	856105	2	22	LIC_RS03645:LIC_RS03650
NC_005823.1	+	854410	855060	1	20	LIC_RS03645
NC_005823.1	+	855081	856178	1	51	LIC_RS03650
NC_005823.1	+	856260	858138	1	128	LIC_RS03655
NC_005823.1	+	866516	869709	1	79	LIC_RS03685
NC_005823.1	+	875719	876915	1	14	LIC_RS03710
NC_005823.1	+	880257	882536	1	935	LIC_RS03730
NC_005823.1	+	880461	883506	2	225	LIC_RS03730:LIC_RS03735
NC_005823.1	+	880604	884132	3	17	LIC_RS03730:LIC_RS03735:LIC_RS23280
NC_005823.1	+	882533	883523	1	105	LIC_RS03735
NC_005823.1	+	882549	884308	2	48	LIC_RS03735:LIC_RS23280
NC_005823.1	+	883525	884401	1	17	LIC_RS23280
NC_005823.1	+	888567	890226	1	85	LIC_RS03760
NC_005823.1	+	889493	892413	1	72	LIC_RS03780
NC_005823.1	+	892836	895815	2	89	LIC_RS03785:LIC_RS03790
NC_005823.1	+	892857	893558	1	52	LIC_RS03785
NC_005823.1	+	893632	896028	1	157	LIC_RS03790
NC_005823.1	+	895770	896929	1	11	LIC_RS03795
NC_005823.1	+	898595	899564	1	34	LIC_RS03810
NC_005823.1	+	898780	900757	2	23	LIC_RS03810:LIC_RS03815
NC_005823.1	+	899579	901158	1	321	LIC_RS03815
NC_005823.1	+	899763	902084	2	58	LIC_RS03815:LIC_RS03820
NC_005823.1	+	901208	902230	1	60	LIC_RS03820
NC_005823.1	+	901371	903004	2	137	LIC_RS03820:LIC_RS03825
NC_005823.1	+	901643	903361	3	14	LIC_RS03820:LIC_RS03825:LIC_RS03830
NC_005823.1	+	902254	903062	1	52	LIC_RS03825
NC_005823.1	+	902403	903481	2	29	LIC_RS03825:LIC_RS03830
NC_005823.1	+	903071	904911	1	226	LIC_RS03830
NC_005823.1	+	908011	908721	1	470	LIC_RS23110
NC_005823.1	+	909029	909831	2	84	LIC_RS03865:LIC_RS03870
NC_005823.1	+	909036	909265	1	2	LIC_RS03865
NC_005823.1	+	909040	910068	3	21	LIC_RS03865:LIC_RS03870:LIC_RS03875
NC_005823.1	+	909056	911418	5	4	LIC_RS03865:LIC_RS03870:LIC_RS03875:LIC_RS03880:LIC_RS03885
NC_005823.1	+	909057	910740	4	4	LIC_RS03865:LIC_RS03870:LIC_RS03875:LIC_RS03880
NC_005823.1	+	909256	909851	1	200	LIC_RS03870
NC_005823.1	+	909273	910265	2	138	LIC_RS03870:LIC_RS03875
NC_005823.1	+	909273	910977	3	52	LIC_RS03870:LIC_RS03875:LIC_RS03880
NC_005823.1	+	909336	911543	4	15	LIC_RS03870:LIC_RS03875:LIC_RS03880:LIC_RS03885
NC_005823.1	+	909398	911662	5	1	LIC_RS03870:LIC_RS03875:LIC_RS03880:LIC_RS03885:LIC_RS03890
NC_005823.1	+	909830	910283	1	27	LIC_RS03875
NC_005823.1	+	909834	910995	2	240	LIC_RS03875:LIC_RS03880
NC_005823.1	+	909842	911561	3	111	LIC_RS03875:LIC_RS03880:LIC_RS03885
NC_005823.1	+	910066	911927	4	7	LIC_RS03875:LIC_RS03880:LIC_RS03885:LIC_RS03890
NC_005823.1	+	910283	911562	2	348	LIC_RS03880:LIC_RS03885
